,Energy Transfer (meV),f_surf,f_core,1/N_surf,1/N_core,1/N_total
82,3.4328851976671086,0.6588511490513581,0.3411824946828895,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
83,3.474245260289604,0.6601620020260158,0.3398719169153298,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
84,3.5156053229120996,0.6614089102519279,0.3386252774793087,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
85,3.5569653855345944,0.6625923875189611,0.3374420625452963,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
86,3.59832544815709,0.6637134517356034,0.3363212542443388,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
87,3.639685510779585,0.6647736075828812,0.33526134800902857,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
88,3.6810455734020806,0.6657748205220566,0.33426037855848106,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
89,3.7224056360245754,0.6667194824090089,0.3333159542745213,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
90,3.763765698647071,0.6676103691734245,0.33242529951116884,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
91,3.805125761269566,0.6684505912214478,0.33158530417918913,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
92,3.8464858238920616,0.6692435374102577,0.330792579757404,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
93,3.887845886514557,0.6699928136164321,0.33004352070952986,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
94,3.929205949137052,0.6707021770700029,0.3293343701349782,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
95,3.970566011759547,0.6713754677480989,0.3286612883602252,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
96,4.011926074382043,0.6720165382109559,0.3280204230884451,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
97,4.053286137004537,0.6726291833154954,0.3274079796727271,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
98,4.094646199627033,0.6732170712554985,0.3268202900642979,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
99,4.136006262249528,0.6737836773521613,0.32625387901233216,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
100,4.177366324872024,0.6743322219555358,0.3257055261552058,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
101,4.2187263874945184,0.6748656137189386,0.32517232274142166,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
102,4.260086450117014,0.6753863993779519,0.32465172184869157,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
103,4.301446512739509,0.6758967210095214,0.3241415811258868,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
104,4.342806575362005,0.6763982815690203,0.3236401972597851,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
105,4.3841666379844995,0.6768923193116614,0.32314633156030753,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
106,4.425526700606995,0.6773795915041513,0.32265922625801813,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
107,4.46688676322949,0.6778603676297508,0.32217861131054637,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
