LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Wed Sep 03 13:04:40 +1000 2025
 11205 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 7 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.300001 60.419996  xlo xhi
 -0.304998 61.085001  ylo yhi
 -0.249998 60.299997  zlo zhi

# Pair Coeffs
#
# 1  H1
# 2  H2
# 3  O1
# 4  O2
# 5  OM1
# 6  SI1
# 7  Si1

 Masses

 1 1.008000 # H1
 2 1.008000 # H2
 3 15.999000 # O1
 4 15.999000 # O2
 5 15.999000 # OM1
 6 28.08550 # SI1
 7 28.08550 # Si1

 Atoms # charge

330 5 0.000000 3.160000 19.370001 29.549999 # OM1
331 5 0.000000 4.430000 17.170000 29.549999 # OM1
332 5 0.000000 0.630000 17.910000 33.680000 # OM1
333 5 0.000000 60.089996 15.710000 33.680000 # OM1
334 5 0.000000 60.089996 20.100000 33.680000 # OM1
335 5 0.000000 1.900000 20.100000 33.680000 # OM1
336 5 0.000000 0.630000 19.370001 35.750000 # OM1
337 5 0.000000 1.900000 18.639999 37.820000 # OM1
338 5 0.000000 4.430000 18.639999 37.820000 # OM1
339 5 0.000000 3.160000 17.910000 39.879997 # OM1
340 5 0.000000 0.630000 20.830000 37.820000 # OM1
341 5 0.000000 60.089996 18.639999 37.820000 # OM1
342 5 0.000000 60.089996 17.170000 41.950001 # OM1
343 5 0.000000 1.900000 17.170000 41.950001 # OM1
344 5 0.000000 0.630000 16.440001 44.020000 # OM1
345 5 0.000000 3.160000 19.370001 41.950001 # OM1
346 5 0.000000 4.430000 17.170000 41.950001 # OM1
347 5 0.000000 0.630000 17.910000 46.079998 # OM1
348 5 0.000000 60.089996 15.710000 46.079998 # OM1
349 5 0.000000 60.089996 20.100000 46.079998 # OM1
350 5 0.000000 1.900000 20.100000 46.079998 # OM1
351 5 0.000000 0.630000 19.370001 48.150002 # OM1
352 5 0.000000 1.900000 18.639999 50.219997 # OM1
353 5 0.000000 4.430000 18.639999 50.219997 # OM1
354 5 0.000000 3.160000 17.910000 52.280003 # OM1
355 5 0.000000 0.630000 20.830000 50.219997 # OM1
356 5 0.000000 60.089996 18.639999 50.219997 # OM1
357 5 0.000000 60.089996 17.170000 54.349998 # OM1
358 5 0.000000 1.900000 17.170000 54.349998 # OM1
359 5 0.000000 0.630000 16.440001 56.420002 # OM1
360 5 0.000000 3.160000 19.370001 54.349998 # OM1
361 5 0.000000 4.430000 17.170000 54.349998 # OM1
362 5 0.000000 0.630000 17.910000 58.480000 # OM1
363 5 0.000000 60.089996 15.710000 58.480000 # OM1
364 5 0.000000 60.089996 20.100000 58.480000 # OM1
365 5 0.000000 1.900000 20.100000 58.480000 # OM1
366 5 0.000000 3.160000 23.750000 60.549999 # OM1
367 5 0.000000 3.160000 25.209999 0.620000 # OM1
368 5 0.000000 1.900000 23.020000 0.620000 # OM1
369 5 0.000000 4.430000 23.020000 0.620000 # OM1
370 5 0.000000 60.089996 23.020000 0.620000 # OM1
371 5 0.000000 0.630000 22.290001 2.680000 # OM1
372 5 0.000000 1.900000 21.559999 4.750000 # OM1
